,address,city,state,zipcode,bathrooms,bedrooms,interior_features,rooms,cooling,heating,AC,appliances,laundry,sqft,price,taxes,tax_year,list_type,list_id,possession,lot_sqft,list_status,year_built,county,county_school_district,half_bath,subdivision,luxury_home
5,2336 CHRISTIAN ST,Philadelphia,PA,19146,1.0,1.0,,,Ceiling Fan(s),Radiator,No,,,1833.0,375000.0,6085.0,2019.0,Condo/Townhome,PAPH721996,90-120 Days CD,871.0,Contract Pending,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Graduate Hospital,No
6,625 BAINBRIDGE ST #1,Philadelphia,PA,19147,1.0,1.0,,,Central A/C,Central,Yes,,"Dryer In Unit,  Washer In Unit",925.0,334000.0,4562.0,2019.0,Condo/Townhome,PAPH718612,Negotiable,0.0,Contract Pending,2005.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Queen Village,No
7,6259 N BROAD ST N,Philadelphia,PA,19141,,,,,None,Other,No,,,2190.0,189900.0,2122.0,2019.0,Condo/Townhome,PAPH722958,Immediate,1742.0,Contract Pending,1935.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,East Oak Lane,No
8,3845 N 7TH ST,Philadelphia,PA,19140,1.0,3.0,,,None,90% Forced Air,No,,,1050.0,158000.0,434.0,2019.0,Condo/Townhome,PAPH722412,Immediate,1307.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (North),No
9,172 W MANHEIM ST,Philadelphia,PA,19144,,,,,Other,Forced Air,No,,,2313.0,115000.0,887.0,2019.0,Multi-Family,PAPH719306,Immediate,2178.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
10,6420 N WOODSTOCK ST,Philadelphia,PA,19138,1.0,3.0,,,None,Hot Water,No,,,1212.0,109000.0,1258.0,2019.0,Condo/Townhome,PAPH722620,Immediate,1307.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown (East),No
11,2421 N HANCOCK,Philadelphia,PA,19133,,,,,,,,,,,54900.0,124.88,2019.0,Vacant Land,PAPH722114,,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
12,2304 N 21ST ST,Philadelphia,PA,19132,1.0,3.0,,,None,None,No,,,2092.0,39000.0,228.0,2019.0,Condo/Townhome,PAPH722054,Immediate,1307.0,Active,1915.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,North Phila West,No
13,1812 GLADSTONE ST,Philadelphia,PA,19145,1.0,3.0,"Carpet,  Ceiling Fan(s),  Dining Area,  Floor Plan - Open,  Kitchen - Eat-In,  Recessed Lighting","Basement,  Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Kitchen,  Living Room",Wall Unit,Forced Air,No,"Built-In Range,  Dryer - Gas,  Oven/Range - Gas,  Refrigerator,  Washer,  Water Heater",Basement,1012.0,248900.0,2317.0,2019.0,Condo/Townhome,PAPH721884,Immediate,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Girard Estate Area,No
14,2015 S BANCROFT ST,Philadelphia,PA,19145,2.0,3.0,,Kitchen,None,Baseboard - Electric,No,,,816.0,239900.0,1586.0,2019.0,Condo/Townhome,PAPH721808,Immediate,436.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Phila (South),No
15,269 S 60TH ST,Philadelphia,PA,19139,,,,,,,No,,,,59900.0,183.0,2019.0,Vacant Land,PAPH721756,"120-180 Days,  Immediate",1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
16,267 S 60TH ST,Philadelphia,PA,19139,,,,,,,No,,,,59900.0,183.0,2019.0,Vacant Land,PAPH721780,120-180 Days,1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
17,237 N 23RD ST #1,Philadelphia,PA,19103,4.0,3.0,"Breakfast Area,  Built-Ins,  Combination Kitchen/Dining,  Dining Area,  Elevator,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Gourmet,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Upgraded Countertops,  Walk-in Closet(s),  Wet/Dry Bar,  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Commercial Range,  Dishwasher,  Disposal,  Dryer,  Energy Efficient Appliances,  Freezer,  Icemaker,  Microwave,  Range Hood,  Refrigerator,  Six Burner Stove,  Stainless Steel Appliances,  Stove,  Washer",Main Floor,2630.0,1675000.0,987.0,2019.0,Condo/Townhome,PAPH720762,"0-30 Days CD,  31-60 Days CD,  Immediate,  Other,  Settlement",871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Logan Square,Yes
18,355 E PRICE ST,Philadelphia,PA,19144,,,,,,,No,,,2399.0,395000.0,1678.0,2019.0,Vacant Land,PAPH721360,"Immediate,  Other",1.42 acres,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Germantown (East),No
19,1908 N 4TH ST #3,Philadelphia,PA,19122,3.0,2.0,,,Central A/C,Central,Yes,,,1366.0,290000.0,,2019.0,Condo/Townhome,PAPH721334,Settlement,2614.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Old Kensington,No
0,2205 EMERSON ST,Philadelphia,PA,19152,2.0,4.0,"Dining Area,  Floor Plan - Open,  Kitchen - Galley","Bathroom 3,  Bedroom 1,  Bedroom 2",Central A/C,Central,Yes,"Dishwasher,  Dryer - Gas,  Oven - Single,  Washer",,1025.0,235000.0,2335.0,2019.0,Condo/Townhome,PAPH721866,31-60 Days CD,3049.0,For Sale Under Contract,1960.0,Philadelphia,,1.0,Rhawnhurst,No
1,1901 JOHN F KENNEDY BLVD #1512,Philadelphia,PA,19103,1.0,0.0,"Efficiency,  Kitchen - Efficiency,  Wood Floors","Kitchen,  Living Room",Central A/C,Forced Air,Yes,"Built-In Microwave,  Dishwasher,  Oven/Range - Electric,  Refrigerator",Common,475.0,175000.0,,2019.0,Condo/Townhome,PAPH721512,Negotiable,0.98 acres,Active,1968.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
2,2301 W SOMERSET ST,Philadelphia,PA,19132,,,,,None,Radiator,No,,,1904.0,151000.0,2028.0,2019.0,Condo/Townhome,PAPH718784,Negotiable,1307.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
3,4540 N BROAD ST,Philadelphia,PA,19140,,,,,None,Radiator,No,,,2808.0,135000.0,1131.0,2019.0,Multi-Family,PAPH721282,Immediate,2178.0,Active,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
4,1863 N BUCKNELL ST,Philadelphia,PA,19121,1.0,3.0,,"Dining Room,  Kitchen,  Living Room",None,Radiator,No,,,888.0,71250.0,344.0,2019.0,Single Family,PAPH718194,Negotiable,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (North),No
5,8030 DITMAN ST #107,Philadelphia,PA,19136,1.0,1.0,,,Central A/C,"Central,  Forced Air",Yes,,,708.0,69900.0,493.0,2019.0,Condo/Townhome,PAPH721382,Negotiable,0.0,For Sale Under Contract,1960.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Holmesburg,No
6,2455 W HAROLD ST,Philadelphia,PA,19132,,,,,None,Radiator,No,,,1462.0,61500.0,683.0,2019.0,Condo/Townhome,PAPH718788,Negotiable,871.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
7,1041 E CHELTEN AVE,Philadelphia,PA,19138,1.0,3.0,,"Dining Room,  Kitchen,  Living Room",None,Radiant,No,,,1679.0,56900.0,784.0,2019.0,Condo/Townhome,PAPH718190,Negotiable,1742.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,West Oak Lane,No
8,2617 W STERNER ST,Philadelphia,PA,19132,1.0,2.0,,"Dining Room,  Kitchen,  Living Room",None,Radiator,No,,,840.0,33000.0,288.0,2019.0,Condo/Townhome,PAPH718806,Negotiable,436.0,Contract Pending,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (North),No
9,1 LEVERINGTON AVE #106 A,Philadelphia,PA,19127,4.0,4.0,"Butlers Pantry,  Dining Area,  Kitchen - Island,  Master Bath(s),  Sprinkler System,  Stall Shower","Bedroom 1,  Bedroom 2,  Bedroom 3,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom,  Other",Central A/C,Forced Air,Yes,"Built-In Range,  Dishwasher,  Disposal,  Energy Efficient Appliances,  Oven - Self Cleaning,  Refrigerator",Upper Floor,3080.0,679900.0,3000.0,2019.0,Condo/Townhome,PAPH720746,90-120 Days CD,871.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,The Locks,No
10,2006 BROWN ST #3,Philadelphia,PA,19130,3.0,3.0,,,Central A/C,Forced Air,Yes,,,1665.0,585000.0,1200.0,2019.0,Condo/Townhome,PAPH721074,Settlement,1307.0,Contract Pending,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum Area,No
11,2006 BROWN ST #1,Philadelphia,PA,19130,3.0,3.0,,,Central A/C,Forced Air,Yes,,,,525000.0,1200.0,2019.0,Condo/Townhome,PAPH721002,Settlement,1307.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum Area,No
12,1626 CAMBRIDGE ST #B,Philadelphia,PA,19130,3.0,3.0,,,Central A/C,90% Forced Air,Yes,,,1550.0,480000.0,767.0,2018.0,Condo/Townhome,PAPH720672,Immediate,7405.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
13,1630 CAMBRIDGE ST #B,Philadelphia,PA,19130,3.0,3.0,,,Central A/C,90% Forced Air,Yes,,,1550.0,479900.0,767.0,2018.0,Condo/Townhome,PAPH720676,Immediate,7405.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
14,1624 N RANDOLPH ST,Philadelphia,PA,19122,3.0,4.0,,,,,,,,2061.0,445000.0,251.0,2019.0,Condo/Townhome,PAPH719980,,871.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,South Kensington,No
15,1622 N RANDOLPH ST,Philadelphia,PA,19122,3.0,4.0,,,,,,,,1843.0,425000.0,735.0,2019.0,Condo/Townhome,PAPH719970,,871.0,Active,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,South Kensington,No
16,2006 BROWN ST #2,Philadelphia,PA,19130,1.0,1.0,,,Central A/C,Forced Air,Yes,,,,295000.0,600.0,2019.0,Condo/Townhome,PAPH721042,Settlement,1307.0,Contract Pending,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Art Museum Area,No
17,806 DICKINSON ST,Philadelphia,PA,19147,2.0,4.0,,,None,Radiant,No,,,1539.0,295000.0,3004.0,2019.0,Condo/Townhome,PAPH721200,Negotiable,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Passyunk Square,No
18,4430 SHELMIRE AVE,Philadelphia,PA,19136,,,,,None,Radiator,No,,,1116.0,168900.0,1639.0,2019.0,Condo/Townhome,PAPH721098,Settlement,1307.0,Contract Pending,1950.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Mayfair (East),No
19,2943 N 22ND ST,Philadelphia,PA,19132,,,,,None,Radiator,No,,,2387.0,149900.0,1338.0,2019.0,Condo/Townhome,PAPH718818,Negotiable,1307.0,Contract Pending,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,2941 N 22ND ST,Philadelphia,PA,19132,,,,,None,Radiator,No,,,2746.0,149900.0,1541.0,2019.0,Condo/Townhome,PAPH718812,Negotiable,1307.0,Contract Pending,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
1,417 N WILTON ST,Philadelphia,PA,19139,1.0,3.0,,"Dining Room,  Kitchen,  Living Room",None,Radiator,No,,,990.0,66500.0,651.0,2019.0,Condo/Townhome,PAPH718552,Negotiable,871.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Phila (West),No
2,838 N AMERICAN ST,Philadelphia,PA,19123,4.0,3.0,"Bar,  Combination Kitchen/Dining,  Floor Plan - Open,  Kitchen - Island,  Recessed Lighting,  Walk-in Closet(s),  Wood Floors",,Central A/C,Forced Air,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Dryer,  Exhaust Fan,  Microwave,  Stainless Steel Appliances,  Washer,  Water Heater",Upper Floor,,750000.0,7220.0,2018.0,Condo/Townhome,PAPH504950,"0-30 Days CD,  31-60 Days CD,  61-90 Days CD",436.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Northern Liberties,No
3,248 S ALDER ST,Philadelphia,PA,19107,1.0,2.0,,,Central A/C,Hot Water,Yes,,,756.0,419000.0,4973.0,2019.0,Condo/Townhome,PAPH720662,31-60 Days CD,436.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Washington Sq,No
4,1630 CAMBRIDGE ST #A,Philadelphia,PA,19130,3.0,3.0,,,Central A/C,Central,Yes,,,1200.0,389999.0,767.0,2018.0,Condo/Townhome,PAPH720652,Immediate,7405.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
5,1616 CAMBRIDGE ST #A,Philadelphia,PA,19130,2.0,2.0,,,Central A/C,90% Forced Air,Yes,,,1200.0,339999.0,767.0,2018.0,Condo/Townhome,PAPH715858,0-30 Days CD,7405.0,Active,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Francisville,No
6,646 N 36TH ST,Philadelphia,PA,19104,1.0,4.0,,,None,Other,No,,,1890.0,238000.0,584.0,2019.0,Condo/Townhome,PAPH720292,Negotiable,871.0,Active,1930.0,Philadelphia,,,Mantua,No
7,5907 SPRUCE ST,Philadelphia,PA,19139,3.0,4.0,"Carpet,  Chair Railings,  Floor Plan - Open,  Kitchen - Eat-In,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Upgraded Countertops",,Central A/C,Heat Pump - Electric BackUp,Yes,,"Hookup,  Main Floor",1440.0,225000.0,668.0,2019.0,Condo/Townhome,PAPH720570,Immediate,1742.0,Contract Pending,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,None Available,No
8,3610 MELON ST,Philadelphia,PA,19104,1.0,3.0,,,None,Radiator,No,,,1524.0,218500.0,626.0,2019.0,Condo/Townhome,PAPH720282,Negotiable,1307.0,Active,,Philadelphia,,,Mantua,No
9,728 N 37TH ST,Philadelphia,PA,19104,1.0,3.0,,,None,Radiator,No,,,964.0,184500.0,178.0,2019.0,Condo/Townhome,PAPH720278,Negotiable,1307.0,Active,1925.0,Philadelphia,,,Mantua,No
10,606 WYNNEWOOD RD,Philadelphia,PA,19151,2.0,6.0,,"Bedroom 1,  Bedroom 2,  Bedroom 3,  Bedroom 4",Central A/C,Other,Yes,,,2374.0,154300.0,2459.0,2019.0,Single Family,PAPH720706,Settlement,2614.0,Contract Pending,1921.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
11,656 N 36TH ST,Philadelphia,PA,19104,,,,,,,No,,,,138000.0,361.0,2019.0,Vacant Land,PAPH720274,Immediate,871.0,Active,,Philadelphia,,,,No
12,5014 N 15TH ST,Philadelphia,PA,19141,2.0,3.0,,,Window Unit(s),Hot Water,No,,Main Floor,1262.0,97500.0,1037.0,2019.0,Condo/Townhome,PAPH720516,Negotiable,1307.0,Active,1910.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,North Phila West,No
13,7018 GRAYS AVE,Philadelphia,PA,19142,1.0,3.0,,,None,Other,No,,,1013.0,75500.0,1026.0,2019.0,Condo/Townhome,PAPH720312,Negotiable,1307.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Elmwood,No
14,5531 BROOMALL ST,Philadelphia,PA,19143,1.0,3.0,,,None,Other,No,,,1176.0,68500.0,823.0,2019.0,Condo/Townhome,PAPH720306,Negotiable,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kingsessing,No
15,5428 BELMAR ST,Philadelphia,PA,19143,1.0,3.0,,,None,Other,No,,,1166.0,68500.0,767.0,2019.0,Condo/Townhome,PAPH720302,Negotiable,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Kingsessing,No
16,2029 S AIKENS ST,Philadelphia,PA,19142,1.0,3.0,,,None,Baseboard - Hot Water,No,,,952.0,62000.0,840.0,2019.0,Condo/Townhome,PAPH720288,Negotiable,871.0,Active,,Philadelphia,OTHER-PA,,Paschall,No
17,852 S ALDEN ST,Philadelphia,PA,19143,1.0,3.0,,,None,Other,No,,,972.0,62000.0,795.0,2019.0,Condo/Townhome,PAPH720300,Negotiable,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cobbs Creek,No
18,5839 N 3RD ST,Philadelphia,PA,19120,2.0,3.0,,,Window Unit(s),Forced Air,No,,,1092.0,37500.0,1316.0,2019.0,Condo/Townhome,PAPH721706,Settlement,1307.0,Contract Pending,1940.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olney,No
19,411 E GIRARD AVE,Philadelphia,PA,19125,,,,,Window Unit(s),Radiator,No,,,2361.0,550000.0,3402.0,2019.0,Condo/Townhome,PAPH720094,31-60 Days CD,1307.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,1632 SPRUCE ST #100,Philadelphia,PA,19103,4.0,3.0,"Butlers Pantry,  Kitchen - Eat-In,  Kitchen - Island,  Master Bath(s)","Bathroom 2,  Bedroom 2,  Bedroom 3,  Bonus Room,  Dining Room,  Half Bath,  Kitchen,  Living Room,  Master Bathroom,  Master Bedroom",Central A/C,Zoned,Yes,"Cooktop,  Dishwasher,  Disposal,  Oven - Double,  Oven - Wall,  Refrigerator",Lower Floor,2999.0,1199000.0,14305.64,2019.0,Condo/Townhome,PAPH718896,Negotiable,0.0,Active,1865.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rittenhouse Square,Yes
1,1702 MOHICAN ST,Philadelphia,PA,19138,3.0,3.0,"Carpet,  Dining Area,  Kitchen - Eat-In,  Skylight(s),  Stall Shower","Bedroom 2,  Bedroom 3,  Kitchen,  Living Room,  Master Bedroom",None,Radiator,No,Commercial Range,"Hookup,  Lower Floor",1386.0,135000.0,1918.0,2019.0,Condo/Townhome,PAPH720144,31-60 Days CD,1307.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Oak Lane,No
2,1522 N PHILIP ST,Philadelphia,PA,19122,4.0,3.0,Dining Area,"Bedroom 1,  Bedroom 2,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Upper Floor,2504.0,575000.0,,2019.0,Condo/Townhome,PAPH719510,Settlement,0.84 acres,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,South Kensington,No
3,1232 N FRONT ST #PH1,Philadelphia,PA,19122,2.0,2.0,"Elevator,  Kitchen - Eat-In","Bedroom 1,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Forced Air,Yes,,Main Floor,1120.0,529900.0,1500.0,2019.0,Condo/Townhome,PAPH719734,120-180 Days,0.27 acres,Contract Pending,2019.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Fishtown,No
4,1632 ANNIN ST,Philadelphia,PA,19146,1.0,2.0,,,Central A/C,"Central,  Forced Air",Yes,,,840.0,249900.0,1758.0,2019.0,Condo/Townhome,PAPH719770,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Newbold,No
5,5849 PEMBERTON ST,Philadelphia,PA,19143,2.0,3.0,"Carpet,  Chair Railings,  Floor Plan - Open,  Kitchen - Eat-In,  Kitchen - Island,  Master Bath(s),  Recessed Lighting,  Stall Shower,  Upgraded Countertops",,Central A/C,Heat Pump - Electric BackUp,Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal","Basement,  Hookup",1062.0,179900.0,1019.0,2019.0,Condo/Townhome,PAPH719960,Immediate,871.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Cobbs Creek,No
6,2135 WALNUT ST #703,Philadelphia,PA,19103,1.0,1.0,,,Central A/C,Forced Air,Yes,,"Basement,  Common",500.0,159900.0,2174.0,2019.0,Condo/Townhome,PAPH718532,Negotiable,0.0,Active,,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,No
7,5954 N 4TH ST,Philadelphia,PA,19120,1.0,3.0,,,None,Hot Water,No,,,1220.0,84900.0,1338.0,2019.0,Condo/Townhome,PAPH719966,31-60 Days CD,871.0,Contract Pending,1945.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olney,No
8,1515 LOCUST ST #500,Philadelphia,PA,19102,2.0,2.0,"Bar,  Combination Dining/Living,  Combination Kitchen/Living,  Dining Area,  Family Room Off Kitchen,  Floor Plan - Open,  Kitchen - Eat-In,  Walk-in Closet(s),  Window Treatments,  Wine Storage,  Wood Floors",,Central A/C,Central,Yes,"Air Cleaner,  Built-In Microwave,  Built-In Range,  Dishwasher,  Dryer,  Extra Refrigerator/Freezer,  Range Hood,  Refrigerator,  Stainless Steel Appliances,  Stove","Dryer In Unit,  Has Laundry,  Main Floor",2225.0,1275000.0,4972.0,2019.0,Condo/Townhome,PAPH719504,61-90 Days CD,0.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Rittenhouse Square,Yes
9,1518 N PHILIP ST,Philadelphia,PA,19122,4.0,3.0,Dining Area,"Bedroom 1,  Bedroom 2,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Upper Floor,2504.0,560000.0,,2019.0,Condo/Townhome,PAPH719078,Settlement,0.84 acres,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,South Kensington,No
10,1508 N MASCHER ST #06,Philadelphia,PA,19122,2.0,2.0,Dining Area,"Bedroom 1,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Main Floor,1074.0,345000.0,,2019.0,Condo/Townhome,PAPH719048,Settlement,0.28 acres,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Old Kensington,No
11,514 W MONTGOMERY AVE #3,Philadelphia,PA,19122,2.0,2.0,Dining Area,"Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Lower Floor,1217.0,295000.0,,2019.0,Condo/Townhome,PAPH718686,Settlement,6098.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,South Kensington,No
12,518 W MONTGOMERY AVE #3,Philadelphia,PA,19122,2.0,2.0,Dining Area,"Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Lower Floor,1217.0,285000.0,,2019.0,Condo/Townhome,PAPH718698,Settlement,6098.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,South Kensington,No
13,514 W MONTGOMERY AVE #2,Philadelphia,PA,19122,1.0,1.0,Dining Area,"Bedroom 1,  Dining Room,  Family Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Lower Floor,966.0,225000.0,,2019.0,Condo/Townhome,PAPH718674,Settlement,6098.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,South Kensington,No
14,5000 WARRINGTON AVE,Philadelphia,PA,19143,,,,,,,No,,,4227.0,3900000.0,5028.0,2019.0,Vacant Land,PAPH718958,Settlement,0.77 acres,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
15,1601 LOCUST ST #400,Philadelphia,PA,19102,4.0,3.0,"Combination Dining/Living,  Kitchen - Eat-In,  Kitchen - Island,  Master Bath(s),  Walk-in Closet(s),  Wood Floors","Great Room,  Kitchen,  Master Bedroom",Central A/C,"Forced Air,  Hot Water",Yes,,,3467.0,2995000.0,3328.0,2019.0,Condo/Townhome,PAPH719184,Settlement,0.0,Contract Pending,1929.0,Philadelphia County,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rittenhouse Square,Yes
16,1425 LOCUST ST #19A,Philadelphia,PA,19102,3.0,2.0,"Floor Plan - Open,  Kitchen - Eat-In,  Recessed Lighting,  Stall Shower",,Central A/C,Heat Pump(s),Yes,"Built-In Microwave,  Built-In Range,  Dishwasher,  Disposal,  Oven/Range - Gas,  Refrigerator,  Stainless Steel Appliances,  Washer/Dryer Stacked",,1590.0,739000.0,8956.0,2019.0,Condo/Townhome,PAPH719176,Negotiable,0.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,1.0,Rittenhouse Square,No
17,924926928930 W LEHIGH AVE,Philadelphia,PA,19133,,,,,,,No,,,,445000.0,546.0,2019.0,Vacant Land,PAPH719168,Immediate,6098.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
18,1429 GERMANTOWN AVE #4B,Philadelphia,PA,19122,2.0,2.0,Dining Area,"Bedroom 1,  Bedroom 2,  Dining Room,  Kitchen,  Living Room,  Master Bedroom",Central A/C,Central,Yes,,Upper Floor,1398.0,365000.0,,2019.0,Condo/Townhome,PAPH718994,Settlement,2614.0,Contract Pending,2018.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,None Available,No
19,1341 S HOLLYWOOD ST,Philadelphia,PA,19146,,,,,,,No,,,,84000.0,252.0,2019.0,Vacant Land,PAPH719262,Settlement,871.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
0,6832 KINGSESSING AVE,Philadelphia,PA,19142,,,,,,,No,,,,19900.0,172.0,2019.0,Vacant Land,PAPH719256,Immediate,2614.0,Active,,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,,No
1,859-63 N 28TH ST,Philadelphia,PA,19130,4.0,2.0,,,Central A/C,Forced Air,Yes,,,5218.0,1150000.0,5160.0,2019.0,Condo/Townhome,PAPH693162,61-90 Days CD,3049.0,Active,1925.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,2.0,Art Museum (Fairmo,Yes
2,124 QUARRY ST #2B,Philadelphia,PA,19106,2.0,2.0,,"Dining Room,  Kitchen,  Laundry,  Living Room",Central A/C,Heat Pump - Electric BackUp,Yes,,Main Floor,1522.0,419900.0,5372.0,2019.0,Condo/Townhome,PAPH718176,Immediate,0.0,Contract Pending,1916.0,Philadelphia,THE SCHOOL DISTRICT OF PHILADELPHIA,,Olde City,No
